,Temperature
Sheet,1010060340
Datetime,
2017-06-06 09:39:39,19.7
2017-06-06 10:39:39,20.7
2017-06-06 11:39:39,21.4
2017-06-06 12:39:39,17.7
2017-06-07 01:39:39,18.2
2017-06-07 02:39:39,18.1
2017-06-07 03:39:39,17.9
2017-06-07 04:39:39,17.8
2017-06-07 05:39:39,17.6
2017-06-07 06:39:39,17.5
2017-06-07 07:39:39,17.5
2017-06-07 08:39:39,17.4
2017-06-07 09:39:39,19.6
2017-06-07 10:39:39,20.9
2017-06-07 11:39:39,21.8
2017-06-07 12:39:39,18.4
2017-06-08 01:39:39,18.7
2017-06-08 02:39:39,18.5
2017-06-08 03:39:39,18.3
2017-06-08 04:39:39,18.0
2017-06-08 05:39:39,17.8
2017-06-08 06:39:39,17.4
2017-06-08 07:39:39,17.2
2017-06-08 08:39:39,16.9
2017-06-08 09:39:39,18.6
2017-06-08 10:39:39,20.2
2017-06-08 11:39:39,20.7
2017-06-08 12:39:39,18.8
2017-06-09 01:39:39,16.2
2017-06-09 02:39:39,15.9
2017-06-09 03:39:39,15.7
2017-06-09 04:39:39,15.4
2017-06-09 05:39:39,15.2
2017-06-09 06:39:39,15.0
2017-06-09 07:39:39,14.7
2017-06-09 08:39:39,14.9
2017-06-09 09:39:39,18.0
2017-06-09 10:39:39,20.8
2017-06-09 11:39:39,22.3
2017-06-09 12:39:39,16.5
2017-06-10 01:39:39,16.9
2017-06-10 02:39:39,16.8
2017-06-10 03:39:39,16.7
2017-06-10 04:39:39,16.6
2017-06-10 05:39:39,16.4
2017-06-10 06:39:39,16.3
2017-06-10 07:39:39,16.1
2017-06-10 08:39:39,16.1
2017-06-10 09:39:39,16.1
2017-06-10 10:39:39,16.1
2017-06-10 11:39:39,16.1
2017-06-10 12:39:39,17.1
2017-06-11 01:39:39,15.2
2017-06-11 02:39:39,15.1
2017-06-11 03:39:39,15.1
2017-06-11 04:39:39,14.9
2017-06-11 05:39:39,14.8
2017-06-11 06:39:39,14.7
2017-06-11 07:39:39,14.6
2017-06-11 08:39:39,14.6
2017-06-11 09:39:39,14.7
2017-06-11 10:39:39,14.8
2017-06-11 11:39:39,15.0
2017-06-11 12:39:39,15.3
2017-06-12 01:39:39,15.3
2017-06-12 02:39:39,15.2
2017-06-12 03:39:39,15.2
2017-06-12 04:39:39,15.1
2017-06-12 05:39:39,15.1
2017-06-12 06:39:39,15.0
2017-06-12 07:39:39,14.9
2017-06-12 08:39:39,14.9
2017-06-12 09:39:39,18.4
2017-06-12 10:39:39,20.7
2017-06-12 11:39:39,21.8
2017-06-12 12:39:39,15.4
2017-06-13 01:39:39,16.9
2017-06-13 02:39:39,16.7
2017-06-13 03:39:39,16.4
2017-06-13 04:39:39,16.2
2017-06-13 05:39:39,16.1
2017-06-13 06:39:39,15.8
2017-06-13 07:39:39,15.7
2017-06-13 08:39:39,15.9
2017-06-13 09:39:39,18.3
2017-06-13 10:39:39,19.6
2017-06-13 11:39:39,21.4
2017-06-13 12:39:39,17.1
2017-06-14 01:39:39,17.8
2017-06-14 02:39:39,17.7
2017-06-14 03:39:39,17.6
2017-06-14 04:39:39,17.4
2017-06-14 05:39:39,17.3
2017-06-14 06:39:39,17.1
2017-06-14 07:39:39,17.1
2017-06-14 08:39:39,17.1
2017-06-14 09:39:39,17.2
2017-06-14 10:39:39,17.4
2017-06-14 11:39:39,17.8
2017-06-14 12:39:39,17.9
2017-06-15 01:39:39,18.2
2017-06-15 02:39:39,18.1
2017-06-15 03:39:39,18.0
2017-06-15 04:39:39,17.9
2017-06-15 05:39:39,17.8
2017-06-15 06:39:39,17.7
2017-06-15 07:39:39,17.6
2017-06-15 08:39:39,17.6
2017-06-15 09:39:39,17.7
2017-06-15 10:39:39,17.9
2017-06-15 11:39:39,18.1
2017-06-15 12:39:39,18.3
2017-06-16 01:39:39,17.9
2017-06-16 02:39:39,17.7
2017-06-16 03:39:39,17.6
2017-06-16 04:39:39,17.4
2017-06-16 05:39:39,17.2
2017-06-16 06:39:39,17.0
2017-06-16 07:39:39,16.8
2017-06-16 08:39:39,16.7
2017-06-16 09:39:39,16.8
2017-06-16 10:39:39,16.9
2017-06-16 11:39:39,17.2
2017-06-16 12:39:39,18.1
2017-06-17 01:39:39,17.1
2017-06-17 02:39:39,16.9
2017-06-17 03:39:39,16.8
2017-06-17 04:39:39,16.7
2017-06-17 05:39:39,16.4
2017-06-17 06:39:39,16.3
2017-06-17 07:39:39,16.1
2017-06-17 08:39:39,16.1
2017-06-17 09:39:39,16.2
2017-06-17 10:39:39,16.3
2017-06-17 11:39:39,16.4
2017-06-17 12:39:39,17.2
2017-06-18 01:39:39,16.2
2017-06-18 02:39:39,16.1
2017-06-18 03:39:39,15.9
2017-06-18 04:39:39,15.7
2017-06-18 05:39:39,15.5
2017-06-18 06:39:39,15.3
2017-06-18 07:39:39,15.1
2017-06-18 08:39:39,15.0
2017-06-18 09:39:39,15.1
2017-06-18 10:39:39,15.2
2017-06-18 11:39:39,15.4
2017-06-18 12:39:39,16.3
2017-06-19 01:39:39,15.6
2017-06-19 02:39:39,15.6
2017-06-19 03:39:39,15.4
2017-06-19 04:39:39,15.4
2017-06-19 05:39:39,15.3
2017-06-19 06:39:39,15.2
2017-06-19 07:39:39,15.2
2017-06-19 08:39:39,15.1
2017-06-19 09:39:39,18.2
2017-06-19 10:39:39,20.8
2017-06-19 11:39:39,22.1
2017-06-19 12:39:39,15.7
2017-06-20 01:39:39,16.8
2017-06-20 02:39:39,16.6
2017-06-20 03:39:39,16.4
2017-06-20 04:39:39,16.3
2017-06-20 05:39:39,16.1
2017-06-20 06:39:39,16.1
2017-06-20 07:39:39,16.1
2017-06-20 08:39:39,16.1
2017-06-20 09:39:39,18.4
2017-06-20 10:39:39,19.7
2017-06-20 11:39:39,20.3
2017-06-20 12:39:39,17.0
2017-06-21 01:39:39,17.4
2017-06-21 02:39:39,17.3
2017-06-21 03:39:39,17.2
2017-06-21 04:39:39,17.1
2017-06-21 05:39:39,16.9
2017-06-21 06:39:39,16.8
2017-06-21 07:39:39,16.6
2017-06-21 08:39:39,16.6
2017-06-21 09:39:39,20.6
2017-06-21 10:39:39,20.0
2017-06-21 11:39:39,21.2
2017-06-21 12:39:39,17.6
2017-06-22 01:39:39,17.7
2017-06-22 02:39:39,17.5
2017-06-22 03:39:39,17.3
2017-06-22 04:39:39,17.2
2017-06-22 05:39:39,17.0
2017-06-22 06:39:39,16.8
2017-06-22 07:39:39,16.7
2017-06-22 08:39:39,16.8
2017-06-22 09:39:39,18.4
2017-06-22 10:39:39,19.3
2017-06-22 11:39:39,19.1
2017-06-22 12:39:39,17.8
2017-06-23 01:39:39,17.7
2017-06-23 02:39:39,17.6
2017-06-23 03:39:39,17.4
2017-06-23 04:39:39,17.1
2017-06-23 05:39:39,16.8
2017-06-23 06:39:39,16.6
2017-06-23 07:39:39,16.5
2017-06-23 08:39:39,16.6
2017-06-23 09:39:39,17.2
2017-06-23 10:39:39,17.5
2017-06-23 11:39:39,17.9
2017-06-23 12:39:39,17.9
2017-06-24 01:39:39,16.2
2017-06-24 02:39:39,16.2
2017-06-24 03:39:39,16.2
2017-06-24 04:39:39,16.1
2017-06-24 05:39:39,16.0
2017-06-24 06:39:39,15.9
2017-06-24 07:39:39,15.8
2017-06-24 08:39:39,15.7
2017-06-24 09:39:39,15.6
2017-06-24 10:39:39,15.6
2017-06-24 11:39:39,15.7
2017-06-24 12:39:39,16.3
2017-06-25 01:39:39,14.8
2017-06-25 02:39:39,14.7
2017-06-25 03:39:39,14.7
2017-06-25 04:39:39,14.6
2017-06-25 05:39:39,14.4
2017-06-25 06:39:39,14.3
2017-06-25 07:39:39,14.2
2017-06-25 08:39:39,14.2
2017-06-25 09:39:39,14.3
2017-06-25 10:39:39,14.6
2017-06-25 11:39:39,14.7
2017-06-25 12:39:39,14.9
2017-06-26 01:39:39,14.6
2017-06-26 02:39:39,14.5
2017-06-26 03:39:39,14.3
2017-06-26 04:39:39,14.2
2017-06-26 05:39:39,14.0
2017-06-26 06:39:39,13.9
2017-06-26 07:39:39,13.8
2017-06-26 08:39:39,13.9
2017-06-26 09:39:39,14.7
2017-06-26 10:39:39,15.3
2017-06-26 11:39:39,16.8
2017-06-26 12:39:39,14.8
2017-06-27 01:39:39,15.9
2017-06-27 02:39:39,15.8
2017-06-27 03:39:39,15.7
2017-06-27 04:39:39,15.6
2017-06-27 05:39:39,15.4
2017-06-27 06:39:39,15.3
2017-06-27 07:39:39,15.2
2017-06-27 08:39:39,15.2
2017-06-27 09:39:39,17.0
2017-06-27 10:39:39,18.7
2017-06-27 11:39:39,19.5
2017-06-27 12:39:39,16.1
2017-06-28 01:39:39,16.1
2017-06-28 02:39:39,15.9
2017-06-28 03:39:39,15.8
2017-06-28 04:39:39,15.6
2017-06-28 05:39:39,15.4
2017-06-28 06:39:39,15.3
2017-06-28 07:39:39,15.2
2017-06-28 08:39:39,15.2
2017-06-28 09:39:39,17.1
2017-06-28 10:39:39,18.7
2017-06-28 11:39:39,19.6
2017-06-28 12:39:39,16.2
2017-06-29 01:39:39,16.3
2017-06-29 02:39:39,16.1
2017-06-29 03:39:39,15.8
2017-06-29 04:39:39,15.6
2017-06-29 05:39:39,15.4
2017-06-29 06:39:39,15.2
2017-06-29 07:39:39,15.2
2017-06-29 08:39:39,15.2
2017-06-29 09:39:39,15.8
2017-06-29 10:39:39,17.9
2017-06-29 12:39:39,16.6
