Koppen climate classification,Building type,Cooling startegy_building level,Heating strategy_building level,Age,Sex,Clo,Met,Air temperature (C),Radiant temperature (C),Relative humidity (%),Air velocity (m/s),Subject«s height (cm),Subject«s weight (kg),Window,Outdoor monthly air temperature (C),Thermal comfort
6,2.0,3,0.0,55.0,2.0,0.48,1.1,34.1,24.4,44.7,0.81,149.9,65.0,0.0,29.5,4
6,2.0,3,0.0,55.0,1.0,0.79,1.1,34.1,24.4,42.2,0.31,157.5,56.0,0.0,29.5,4
6,2.0,3,0.0,55.0,1.0,0.57,1.1,34.4,24.4,40.7,0.43,165.1,60.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.64,1.6,34.4,24.4,40.9,0.51,172.7,68.0,1.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.79,1.1,34.8,24.4,36.1,0.36,157.5,55.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.73,1.1,34.9,24.4,36.3,0.35,177.8,64.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.64,1.1,34.7,24.4,37.2,0.36,167.6,64.0,1.0,29.5,2
6,2.0,3,0.0,45.0,1.0,0.73,1.1,34.4,24.4,39.3,0.37,165.1,65.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.79,1.4,34.8,24.4,35.7,0.53,160.0,58.0,0.0,29.5,3
6,2.0,3,0.0,45.0,1.0,0.79,1.4,34.6,24.4,38.6,0.39,163.0,75.0,0.0,29.5,5
6,2.0,3,0.0,45.0,2.0,0.57,1.1,34.6,24.4,39.6,0.36,152.4,69.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.64,1.1,34.4,24.4,41.2,0.51,165.1,80.0,0.0,29.5,3
6,2.0,3,0.0,45.0,1.0,0.72,1.1,34.4,24.4,42.1,0.63,157.5,60.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.58,1.1,34.4,24.4,43.0,0.56,167.6,63.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.72,1.1,34.1,24.4,40.7,0.63,165.1,65.0,0.0,29.5,3
6,2.0,3,0.0,45.0,1.0,0.73,1.1,33.8,24.4,42.0,0.6,165.1,62.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.79,1.1,33.7,24.4,42.5,0.41,160.0,75.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.73,1.1,33.8,24.4,41.0,0.38,167.6,68.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.73,1.1,34.1,24.4,38.3,0.5,172.7,90.0,0.0,29.5,6
6,2.0,3,0.0,55.0,2.0,0.63,1.0,33.3,24.4,52.9,0.27,162.6,78.0,1.0,29.5,4
6,2.0,3,0.0,35.0,2.0,0.58,1.0,33.1,24.4,53.4,0.35,157.5,72.0,1.0,29.5,5
6,2.0,3,0.0,55.0,2.0,0.78,1.2,33.4,24.4,55.8,0.59,165.1,78.0,1.0,29.5,4
6,2.0,3,0.0,35.0,2.0,0.78,1.0,33.5,24.4,54.7,0.68,137.2,75.0,0.0,29.5,6
6,2.0,3,0.0,55.0,2.0,0.63,1.0,33.3,24.4,52.7,0.38,144.8,66.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.68,1.0,33.2,24.4,52.5,0.42,167.6,70.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.62,1.0,33.4,24.4,52.2,0.48,172.7,65.0,0.0,29.5,4
6,2.0,3,0.0,35.0,1.0,0.68,1.2,33.5,24.4,55.1,0.82,170.2,68.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.65,1.2,33.8,24.4,54.0,0.59,167.6,77.0,1.0,29.5,4
6,2.0,3,0.0,25.0,2.0,0.58,1.0,34.1,24.4,54.0,0.55,157.5,61.0,1.0,29.5,4
6,2.0,3,0.0,55.0,1.0,0.43,1.0,34.2,24.4,53.6,0.42,180.0,83.0,1.0,29.5,3
6,2.0,3,0.0,25.0,1.0,0.54,1.0,34.0,24.4,51.4,0.45,167.6,58.0,0.0,29.5,5
6,2.0,3,0.0,55.0,1.0,0.53,1.0,33.9,24.4,52.8,0.22,157.5,80.0,1.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.46,1.0,33.8,24.4,52.4,0.66,165.1,65.0,0.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.67,1.0,33.7,24.4,52.7,0.36,180.3,78.0,0.0,29.5,5
6,2.0,3,0.0,55.0,1.0,0.53,1.3,33.5,24.4,52.3,0.78,167.6,72.0,0.0,29.5,5
6,2.0,3,0.0,45.0,2.0,0.43,1.2,34.1,24.4,52.3,0.51,162.6,75.0,1.0,29.5,5
6,2.0,3,0.0,55.0,2.0,0.43,1.0,34.1,24.4,52.7,0.29,160.0,70.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.77,1.4,34.0,24.4,50.9,0.55,167.6,69.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.68,1.0,34.0,24.4,51.2,0.33,180.3,67.0,1.0,29.5,2
6,2.0,3,0.0,45.0,1.0,0.53,1.2,34.3,24.4,49.6,0.58,168.0,51.0,1.0,29.5,5
6,2.0,3,0.0,55.0,1.0,0.46,1.0,34.2,24.4,49.7,0.67,180.3,80.0,1.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.74,1.1,34.3,24.4,49.1,0.55,172.7,67.0,0.0,29.5,3
6,2.0,3,0.0,55.0,1.0,0.61,1.0,34.3,24.4,48.2,0.86,165.1,62.0,1.0,29.5,2
6,2.0,3,0.0,55.0,1.0,0.62,1.1,34.5,24.4,48.9,0.36,162.6,72.0,1.0,29.5,2
6,2.0,3,0.0,35.0,1.0,0.78,1.1,34.3,24.4,46.6,0.83,178.0,68.0,0.0,29.5,3
6,2.0,3,0.0,55.0,1.0,0.68,1.0,34.3,24.4,45.9,0.51,177.8,72.0,0.0,29.5,5
6,2.0,3,0.0,55.0,1.0,0.53,1.0,34.5,24.4,45.1,0.52,172.7,63.0,0.0,29.5,5
6,2.0,3,0.0,55.0,1.0,0.67,1.0,34.4,24.4,44.5,0.22,167.0,68.0,0.0,29.5,2
6,2.0,3,0.0,35.0,1.0,0.55,1.0,34.5,24.4,44.4,0.4,177.8,75.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.78,1.0,34.5,24.4,46.6,0.46,170.2,75.0,0.0,29.5,2
6,2.0,3,0.0,45.0,1.0,0.63,1.0,34.7,24.4,45.9,0.43,160.0,64.0,0.0,29.5,5
6,2.0,3,0.0,55.0,1.0,0.68,1.0,34.7,24.4,46.2,0.47,167.6,72.0,0.0,29.5,5
6,2.0,3,0.0,55.0,1.0,0.74,1.0,34.5,24.4,45.9,0.42,166.4,76.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.68,1.1,34.7,24.4,46.2,0.42,170.2,73.0,0.0,29.5,2
6,2.0,3,0.0,35.0,1.0,0.74,1.1,34.8,24.4,45.7,0.69,162.6,56.0,1.0,29.5,2
6,2.0,3,0.0,35.0,1.0,0.67,1.2,34.9,24.4,45.1,0.18,160.0,48.0,0.0,29.5,5
6,2.0,3,0.0,55.0,1.0,0.61,1.0,34.7,24.4,45.1,0.8,170.2,82.0,1.0,29.5,2
6,2.0,3,0.0,55.0,1.0,0.64,1.0,34.6,24.4,44.8,0.22,167.0,74.0,0.0,29.5,2
6,2.0,3,0.0,25.0,1.0,0.59,1.5,34.5,24.4,45.1,0.5,162.6,62.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.68,1.0,34.8,24.4,40.2,0.57,167.6,73.0,0.0,29.5,3
6,2.0,3,0.0,55.0,1.0,0.74,1.0,34.6,24.4,40.5,0.19,172.7,82.0,0.0,29.5,2
6,2.0,3,0.0,55.0,1.0,0.59,1.1,35.2,24.4,38.7,0.44,170.2,73.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.59,1.7,33.8,24.4,41.2,0.26,172.7,75.0,0.0,29.5,5
6,2.0,3,0.0,25.0,1.0,0.74,1.4,33.6,24.4,41.2,0.38,169.0,65.0,0.0,29.5,3
6,2.0,3,0.0,45.0,1.0,0.74,1.2,33.7,24.4,41.5,0.29,172.7,48.0,0.0,29.5,2
6,2.0,3,0.0,45.0,1.0,0.63,1.1,33.8,24.4,41.5,1.04,165.1,56.0,0.0,29.5,3
6,2.0,3,0.0,35.0,1.0,0.63,1.4,34.1,24.4,40.2,0.56,170.2,78.0,0.0,29.5,3
6,2.0,3,0.0,45.0,1.0,0.59,1.3,33.9,24.4,39.9,0.68,162.6,59.0,0.0,29.5,4
6,2.0,3,0.0,25.0,1.0,0.59,1.1,33.6,24.4,39.7,2.18,180.3,65.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.74,1.4,33.8,24.4,58.4,0.61,162.6,62.0,0.0,29.5,5
6,2.0,3,0.0,55.0,1.0,0.74,1.1,33.1,24.4,56.7,0.36,165.1,71.0,0.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.74,1.1,33.0,24.4,57.1,0.46,160.0,90.0,0.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.74,1.1,32.9,24.4,56.0,0.31,170.2,70.0,0.0,29.5,6
6,2.0,3,0.0,55.0,1.0,0.59,1.1,33.0,24.4,56.7,0.46,165.1,52.0,0.0,29.5,3
6,2.0,3,0.0,45.0,1.0,0.74,1.1,33.0,24.4,55.5,0.53,170.2,68.0,0.0,29.5,3
6,2.0,3,0.0,25.0,2.0,0.42,1.1,33.0,24.4,54.8,0.79,165.1,49.0,0.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.74,1.4,33.0,24.4,55.7,0.37,176.0,82.0,0.0,29.5,3
6,2.0,3,0.0,35.0,1.0,0.7,1.1,33.0,24.4,55.6,0.39,157.5,55.0,0.0,29.5,6
6,2.0,3,0.0,55.0,1.0,0.74,1.1,33.4,24.4,54.9,0.42,167.6,60.0,0.0,29.5,4
6,2.0,3,0.0,35.0,1.0,0.74,1.1,33.2,24.4,54.8,0.49,165.1,62.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.74,1.1,33.4,24.4,54.8,0.51,167.0,62.0,0.0,29.5,5
6,2.0,3,0.0,35.0,2.0,0.42,1.1,33.4,24.4,54.3,0.64,160.0,71.0,0.0,29.5,4
6,2.0,3,0.0,55.0,2.0,0.78,1.1,33.2,24.4,54.5,0.38,157.5,69.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.74,1.1,33.2,24.4,55.3,0.35,175.3,86.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.74,1.1,33.3,24.4,55.6,0.73,180.0,72.0,0.0,29.5,6
6,2.0,3,0.0,55.0,2.0,0.78,1.0,33.2,24.4,54.8,0.24,165.1,70.0,0.0,29.5,6
6,2.0,3,0.0,55.0,1.0,0.68,1.1,33.3,24.4,54.5,1.25,175.3,85.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.59,1.3,33.4,24.4,54.8,0.22,157.5,57.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.68,1.3,33.5,24.4,54.2,0.26,167.6,75.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.7,1.1,33.6,24.4,52.9,0.72,160.0,60.0,1.0,29.5,4
6,2.0,3,0.0,25.0,1.0,0.74,1.1,33.7,24.4,53.0,0.67,162.6,62.0,1.0,29.5,4
6,2.0,3,0.0,35.0,1.0,0.67,1.4,33.3,24.4,51.3,0.42,162.6,62.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.74,1.1,31.0,24.4,34.2,0.26,165.1,95.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.74,1.2,31.2,24.4,56.6,0.38,157.5,53.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.68,1.1,32.4,24.4,56.1,0.5,175.0,70.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.52,1.1,33.3,24.4,50.3,0.68,157.5,50.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.68,1.1,33.7,24.4,47.2,0.56,163.0,70.0,0.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.74,1.1,33.7,24.4,48.2,0.29,160.0,68.0,0.0,29.5,5
6,2.0,3,0.0,25.0,1.0,0.74,1.3,34.0,24.4,47.9,0.29,170.2,57.0,0.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.74,1.1,34.2,24.4,39.6,1.73,162.6,69.0,0.0,29.5,5
6,2.0,3,0.0,45.0,1.0,0.7,1.6,33.4,24.4,43.4,0.47,160.0,67.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.74,1.1,33.5,24.4,40.9,0.27,143.0,52.0,0.0,29.5,5
6,2.0,3,0.0,55.0,2.0,0.57,1.1,33.6,24.4,40.8,0.56,152.4,71.0,0.0,29.5,6
6,2.0,3,0.0,45.0,2.0,0.57,1.1,33.8,24.4,39.1,0.24,160.0,62.0,0.0,29.5,5
6,2.0,3,0.0,55.0,2.0,0.48,1.0,33.9,24.4,37.9,0.36,152.4,54.0,0.0,29.5,6
6,2.0,3,0.0,45.0,2.0,0.57,1.6,33.9,24.4,39.5,0.18,167.6,68.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.68,1.5,33.5,24.4,40.6,0.38,165.1,75.0,0.0,29.5,4
6,2.0,3,0.0,55.0,1.0,0.74,1.6,33.3,24.4,41.3,0.37,165.1,65.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.64,1.1,33.3,24.4,42.0,1.06,171.0,74.0,0.0,29.5,4
6,2.0,3,0.0,55.0,1.0,0.74,1.1,33.3,24.4,42.9,0.34,165.1,60.0,0.0,29.5,5
6,2.0,3,0.0,55.0,1.0,0.67,1.3,33.2,24.4,43.5,0.45,165.1,98.0,0.0,29.5,3
6,2.0,3,0.0,25.0,1.0,0.69,1.7,33.6,24.4,39.5,0.35,172.7,70.0,0.0,29.5,6
6,2.0,3,0.0,55.0,1.0,0.7,1.1,33.5,24.4,39.2,0.18,160.0,61.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.74,1.5,33.4,24.4,39.2,0.39,170.2,62.0,0.0,29.5,3
6,2.0,3,0.0,35.0,1.0,0.73,1.5,33.4,24.4,40.0,0.21,167.6,53.0,0.0,29.5,4
6,2.0,3,0.0,35.0,1.0,0.74,1.1,32.9,24.4,41.3,0.37,182.9,78.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.74,1.1,32.9,24.4,42.0,0.28,167.6,67.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.68,1.1,33.2,24.4,40.5,0.33,165.0,67.0,0.0,29.5,6
6,2.0,3,0.0,55.0,1.0,0.74,1.1,33.3,24.4,40.6,0.53,170.2,59.0,0.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.55,1.2,32.7,24.4,57.5,0.44,175.0,75.0,1.0,29.5,3
6,2.0,3,0.0,55.0,1.0,0.49,1.1,32.9,24.4,56.5,0.6,165.1,60.0,1.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.7,1.6,32.9,24.4,56.5,0.39,176.0,90.0,1.0,29.5,3
6,2.0,3,0.0,45.0,1.0,0.49,1.3,33.0,24.4,56.5,0.51,167.6,59.0,1.0,29.5,3
6,2.0,3,0.0,55.0,1.0,0.46,1.4,32.9,24.4,56.7,0.45,172.7,70.0,1.0,29.5,1
6,2.0,3,0.0,45.0,1.0,0.49,1.4,32.9,24.4,56.2,0.52,165.0,60.0,1.0,29.5,3
6,2.0,3,0.0,45.0,1.0,0.7,1.1,32.9,24.4,56.1,0.74,180.3,80.0,1.0,29.5,1
6,2.0,3,0.0,45.0,1.0,0.65,1.2,33.1,24.4,52.7,0.49,162.6,65.0,1.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.55,1.1,32.9,24.4,55.6,0.62,157.5,72.0,1.0,29.5,1
6,2.0,3,0.0,45.0,1.0,0.55,1.1,33.3,24.4,54.5,0.34,165.1,70.0,1.0,29.5,1
6,2.0,3,0.0,45.0,2.0,0.42,1.1,32.9,24.4,55.7,0.3,160.0,68.0,1.0,29.5,4
6,2.0,3,0.0,55.0,1.0,0.55,1.1,33.0,24.4,55.5,0.35,165.1,70.0,1.0,29.5,1
6,2.0,3,0.0,55.0,1.0,0.46,1.1,33.1,24.4,54.2,0.43,157.5,50.0,1.0,29.5,2
6,2.0,3,0.0,55.0,2.0,0.63,1.1,33.1,24.4,53.5,0.67,165.1,70.0,1.0,29.5,1
6,2.0,3,0.0,45.0,1.0,0.55,1.1,33.0,24.4,53.0,0.67,157.5,51.0,1.0,29.5,1
6,2.0,3,0.0,25.0,2.0,0.45,1.1,33.2,24.4,52.9,0.47,165.1,65.0,1.0,29.5,6
6,2.0,3,0.0,55.0,1.0,0.49,1.1,33.4,24.4,51.0,1.02,160.0,78.0,1.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.49,1.3,33.4,24.4,50.7,0.42,170.2,65.0,1.0,29.5,2
6,2.0,3,0.0,45.0,1.0,0.58,1.3,33.5,24.4,46.3,0.29,167.6,80.0,1.0,29.5,1
6,2.0,3,0.0,35.0,1.0,0.49,1.1,33.8,24.4,46.1,0.52,172.7,60.0,1.0,29.5,3
6,2.0,3,0.0,35.0,1.0,0.55,1.2,33.8,24.4,46.1,0.46,170.0,70.0,1.0,29.5,3
6,2.0,3,0.0,35.0,1.0,0.52,1.1,33.8,24.4,46.3,0.39,167.6,55.0,1.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.46,1.3,34.2,24.4,43.4,0.15,165.1,50.0,1.0,29.5,1
6,2.0,3,0.0,45.0,1.0,0.43,1.1,29.4,24.4,36.2,0.17,168.9,72.0,1.0,29.5,6
6,2.0,3,0.0,55.0,1.0,0.46,1.3,33.5,24.4,44.3,0.19,152.4,68.0,1.0,29.5,3
6,2.0,3,0.0,55.0,1.0,0.49,1.1,36.5,24.4,30.5,0.27,165.1,52.0,1.0,29.5,6
6,2.0,3,0.0,25.0,2.0,0.47,1.2,36.2,24.4,30.2,0.3,157.5,50.0,1.0,29.5,4
6,2.0,3,0.0,55.0,2.0,0.63,1.1,36.6,24.4,28.3,0.49,160.0,60.0,1.0,29.5,1
6,2.0,3,0.0,45.0,1.0,0.55,1.3,37.0,24.4,26.9,0.41,165.1,75.0,1.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.59,1.2,35.3,24.4,31.8,1.44,180.3,83.0,1.0,29.5,1
6,2.0,3,0.0,35.0,1.0,0.55,1.1,36.6,24.4,28.2,0.46,177.8,65.0,1.0,29.5,6
6,2.0,3,0.0,55.0,1.0,0.55,1.1,36.9,24.4,28.1,0.49,160.0,67.0,1.0,29.5,1
6,2.0,3,0.0,45.0,1.0,0.46,1.3,37.2,24.4,25.4,0.36,177.8,78.0,1.0,29.5,3
6,2.0,3,0.0,25.0,1.0,0.55,1.2,29.6,24.4,59.5,0.42,165.1,76.0,1.0,29.5,6
6,2.0,3,0.0,55.0,1.0,0.49,1.2,28.6,24.4,67.3,0.62,157.5,70.0,1.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.55,1.1,29.3,24.4,65.9,0.24,162.6,58.0,1.0,29.5,1
6,2.0,3,0.0,25.0,1.0,0.49,1.1,29.3,24.4,66.3,0.38,163.8,62.0,1.0,29.5,1
6,2.0,3,0.0,45.0,1.0,0.49,1.1,28.9,24.4,69.6,0.4,177.8,78.0,1.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.55,1.1,28.8,24.4,67.8,0.47,182.9,80.0,1.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.49,1.1,28.6,24.4,67.8,0.51,170.2,69.0,1.0,29.5,3
6,2.0,3,0.0,55.0,1.0,0.55,1.1,28.6,24.4,67.9,0.59,162.6,62.0,1.0,29.5,6
6,2.0,3,0.0,55.0,2.0,0.63,1.1,29.9,24.4,61.3,0.66,160.0,42.0,1.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.49,1.1,28.0,24.4,36.3,0.13,170.2,67.0,1.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.48,1.2,29.5,24.4,63.5,0.41,170.2,69.0,1.0,29.5,4
6,2.0,3,0.0,35.0,1.0,0.73,1.1,27.2,24.4,39.2,0.05,170.2,58.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.73,1.1,24.3,24.4,47.8,0.21,167.6,77.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.73,1.3,26.1,24.4,41.9,0.17,160.0,65.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.79,1.1,25.7,24.4,43.4,0.16,167.6,70.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.79,1.1,24.9,24.4,45.3,0.11,180.3,62.0,0.0,29.5,3
6,2.0,3,0.0,25.0,1.0,0.79,1.3,25.5,24.4,46.9,0.12,172.7,68.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.7,1.1,24.7,24.4,48.6,0.03,175.3,68.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.72,1.1,24.5,24.4,46.2,0.16,180.3,72.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.64,1.1,23.6,24.4,49.9,0.33,180.3,69.0,0.0,29.5,5
6,2.0,3,0.0,25.0,1.0,0.79,1.1,26.8,24.4,49.1,0.19,172.7,64.0,0.0,29.5,5
6,2.0,3,0.0,25.0,1.0,0.79,1.1,24.8,24.4,49.9,0.2,177.8,78.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.79,1.1,26.6,24.4,44.1,0.22,175.3,74.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.66,1.2,25.3,24.4,47.3,0.14,154.9,89.0,0.0,29.5,6
6,2.0,3,0.0,25.0,1.0,0.79,1.1,25.7,24.4,46.2,0.03,180.3,70.0,0.0,29.5,5
6,2.0,3,0.0,25.0,1.0,0.79,1.1,25.7,24.4,44.8,0.17,175.3,68.0,0.0,29.5,5
6,2.0,3,0.0,25.0,1.0,0.79,1.3,25.5,24.4,44.9,0.12,170.0,90.0,0.0,29.5,5
6,2.0,3,0.0,35.0,2.0,0.53,1.4,24.9,24.4,46.3,0.15,157.5,59.0,0.0,29.5,6
6,2.0,3,0.0,25.0,1.0,0.79,1.1,24.9,24.4,48.1,0.17,167.6,62.0,0.0,29.5,4
6,2.0,3,0.0,35.0,2.0,0.57,1.2,25.7,24.4,46.6,0.1,157.5,52.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.79,1.1,25.5,24.4,44.4,0.07,175.3,76.0,0.0,29.5,6
6,2.0,3,0.0,35.0,2.0,0.59,1.1,24.3,24.4,43.4,0.34,157.5,67.0,0.0,29.5,6
6,2.0,3,0.0,25.0,1.0,0.79,1.6,24.1,24.4,49.6,0.22,167.6,70.0,0.0,29.5,3
6,2.0,3,0.0,25.0,1.0,0.73,1.1,24.7,24.4,45.9,0.08,167.6,67.0,0.0,29.5,5
6,2.0,3,0.0,25.0,1.0,0.73,1.1,25.8,24.4,46.5,0.06,162.6,53.0,0.0,29.5,4
6,2.0,3,0.0,35.0,1.0,0.75,1.1,24.9,24.4,49.1,0.44,155.0,62.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.74,1.1,26.0,24.4,43.9,0.07,162.6,65.0,0.0,29.5,4
6,2.0,3,0.0,35.0,1.0,0.79,1.1,25.1,24.4,46.0,0.04,172.7,63.0,0.0,29.5,5
6,2.0,3,0.0,25.0,2.0,0.65,1.1,25.4,24.4,47.4,0.03,152.4,36.0,0.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.79,1.1,22.4,24.4,46.0,0.17,167.6,78.0,0.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.79,1.1,23.3,24.4,50.1,0.09,182.9,95.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.79,1.1,24.1,24.4,48.1,0.16,170.2,72.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.68,1.3,25.6,24.4,46.6,0.08,167.6,63.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.73,1.6,25.9,24.4,46.8,0.14,180.0,74.0,0.0,29.5,6
6,2.0,3,0.0,45.0,1.0,0.79,1.1,26.7,24.4,43.0,0.04,167.6,80.0,0.0,29.5,4
6,2.0,3,0.0,45.0,1.0,0.68,1.1,27.0,24.4,46.3,0.19,175.3,75.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.62,1.2,25.4,24.4,51.4,0.33,167.6,78.0,0.0,29.5,4
6,2.0,3,0.0,25.0,1.0,0.68,1.1,25.1,24.4,51.8,0.21,180.3,55.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.74,1.1,26.1,24.4,58.1,0.2,172.7,68.0,0.0,29.5,6
6,2.0,3,0.0,25.0,1.0,0.74,1.1,26.1,24.4,58.1,0.2,170.2,60.0,0.0,29.5,5
6,2.0,3,0.0,35.0,1.0,0.74,1.1,25.6,24.4,48.9,0.05,162.6,53.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.74,1.3,25.1,24.4,50.8,0.16,175.3,60.0,0.0,29.5,6
6,2.0,3,0.0,25.0,1.0,0.74,1.1,25.9,24.4,49.0,0.11,177.8,75.0,0.0,29.5,6
6,2.0,3,0.0,25.0,1.0,0.74,1.3,26.5,24.4,45.6,0.05,172.7,79.0,0.0,29.5,5
6,2.0,3,0.0,25.0,1.0,0.64,1.1,25.6,24.4,46.0,0.04,180.3,80.0,0.0,29.5,6
6,2.0,3,0.0,25.0,1.0,0.74,1.1,24.4,24.4,47.2,0.09,175.3,74.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.74,1.1,24.6,24.4,48.1,0.02,180.3,70.0,0.0,29.5,6
6,2.0,3,0.0,25.0,1.0,0.74,1.1,24.9,24.4,48.4,0.04,180.3,80.0,0.0,29.5,6
6,2.0,3,0.0,25.0,2.0,0.53,1.1,24.9,24.4,48.4,0.04,162.6,67.0,0.0,29.5,6
6,2.0,3,0.0,25.0,2.0,0.98,1.4,24.7,24.4,50.2,0.13,165.1,65.0,0.0,29.5,6
6,2.0,3,0.0,25.0,2.0,0.59,1.1,24.7,24.4,50.2,0.13,160.0,58.0,0.0,29.5,6
6,2.0,3,0.0,35.0,2.0,0.62,1.1,24.0,24.4,51.1,0.16,157.5,67.0,0.0,29.5,5
6,2.0,3,0.0,25.0,2.0,0.77,1.3,25.0,24.4,48.6,0.03,165.1,65.0,0.0,29.5,4
6,2.0,3,0.0,25.0,1.0,0.81,1.3,25.4,24.4,46.6,0.03,177.8,75.0,0.0,29.5,4
6,2.0,3,0.0,35.0,1.0,0.74,1.1,25.4,24.4,46.6,0.03,182.9,86.0,0.0,29.5,6
6,2.0,3,0.0,25.0,1.0,0.67,1.1,24.0,24.4,51.1,0.04,172.7,74.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.74,1.1,25.0,24.4,51.8,0.11,172.7,89.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.74,1.3,26.0,24.4,46.8,0.06,162.6,50.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.68,1.6,25.2,24.4,46.6,0.2,170.2,80.0,0.0,29.5,3
6,2.0,3,0.0,35.0,1.0,0.74,1.2,24.7,24.4,48.5,0.17,165.1,68.0,0.0,29.5,6
6,2.0,3,0.0,35.0,1.0,0.74,1.3,24.9,24.4,47.5,0.1,170.2,65.0,0.0,29.5,6
